customer_id,recency_days,frequency_180d,monetary_180d,n_categories_180d,return_rate_180d,late_delivery_rate_180d,avg_order_value,n_cases_180d,avg_csat_180d,registration_date,region,acquisition_channel,marketing_opt_in,tenure_days,churned,snapshot_date,acquisition_channel_code,region_code,R_score,F_score,M_score,RFM_score,churn_probability,churn_percentile,segment
CUST-011249,55,3,301.92,3,0.0,0.33333333333333337,100.64,0.0,3.8876804238639324,2021-09-14,East,Organic Search,1,1083,False,2024-09-01,2,1,2,3,2,7,0.2764633669617002,0.6122633342116159,Others
CUST-028132,5,2,387.16999999999996,2,0.0,0.5,193.58499999999998,0.0,3.8876804238639324,2024-04-24,South,Referral,0,130,False,2024-09-01,4,3,5,2,3,10,0.27642088911707835,0.6122256935295668,Loyal
CUST-016650,61,3,451.35,3,0.0,0.0,150.45000000000002,1.0,4.0,2023-02-04,North,Paid Ads,1,575,False,2024-09-01,3,2,2,3,3,8,0.2764140463002692,0.6121880528475176,Loyal
CUST-002696,56,1,666.81,1,0.0,0.0,666.81,0.0,3.8876804238639324,2024-07-06,Central,Referral,0,57,False,2024-09-01,4,0,2,1,3,6,0.27641356228874814,0.6121504121654684,New
CUST-035413,24,3,208.46,2,0.0,0.0,69.48666666666666,0.0,3.8876804238639324,2023-11-26,East,Social Media,1,280,True,2024-09-01,5,1,3,3,2,8,0.27640198095225593,0.6121127714834192,Loyal
CUST-022637,20,3,221.16,3,0.0,0.33333333333333337,73.72,1.0,2.0,2021-04-17,North,Social Media,0,1233,False,2024-09-01,5,2,4,3,2,9,0.27636387719975913,0.6120751308013701,Loyal
CUST-021037,60,3,59.339999999999996,2,0.0,0.0,19.779999999999998,0.0,3.8876804238639324,2023-06-20,East,Paid Ads,1,439,False,2024-09-01,3,1,2,3,1,6,0.27636365663503226,0.612037490119321,Others
CUST-003653,42,3,128.9,2,0.0,0.0,42.96666666666667,0.0,3.8876804238639324,2023-08-30,North,Organic Search,0,368,False,2024-09-01,2,2,3,2,1,6,0.27632926253414175,0.6119998494372718,Others
CUST-014138,26,3,332.02,3,0.0,0.33333333333333337,110.67333333333333,0.0,3.8876804238639324,2023-04-22,Central,Organic Search,0,498,False,2024-09-01,2,0,3,3,2,8,0.27630988092836684,0.6119622087552227,Loyal
CUST-009306,49,3,608.66,2,0.0,0.0,202.88666666666666,1.0,3.8876804238639324,2022-05-01,East,Referral,1,854,True,2024-09-01,4,1,2,2,3,7,0.2762922504073798,0.6119245680731735,Others
CUST-023237,78,3,29.04,2,0.0,0.0,9.68,0.0,3.8876804238639324,2022-10-12,East,Social Media,0,690,True,2024-09-01,5,1,1,3,1,5,0.2762824984135664,0.6118869273911244,Others
CUST-014861,32,3,131.14999999999998,3,0.0,0.6666666666666667,43.71666666666666,0.0,3.8876804238639324,2022-04-15,West,Social Media,0,870,False,2024-09-01,5,4,3,3,2,8,0.2762782926607332,0.6118492867090751,Loyal
CUST-019706,54,3,189.57,2,0.0,0.0,63.19,0.0,3.8876804238639324,2023-09-30,East,Direct,1,337,False,2024-09-01,0,1,2,3,2,7,0.276271118050459,0.611811646027026,Others
CUST-022294,15,3,539.97,3,0.0,0.0,179.99,1.0,4.0,2023-02-03,North,Email Campaign,1,576,True,2024-09-01,1,2,4,3,3,10,0.27625659658898083,0.6117740053449768,Loyal
CUST-009201,84,3,314.23,3,0.0,0.0,104.74333333333334,0.0,3.8876804238639324,2020-07-19,Central,Paid Ads,1,1505,True,2024-09-01,3,0,1,2,2,5,0.2762547454330864,0.6117363646629277,Others
CUST-008873,1,3,1242.42,3,0.0,0.0,414.14000000000004,0.0,3.8876804238639324,2024-03-18,North,Email Campaign,1,167,False,2024-09-01,1,2,5,2,4,11,0.27624592251224306,0.6116987239808785,Loyal
CUST-005209,129,3,145.36,3,0.0,0.0,48.45333333333334,1.0,5.0,2021-11-19,Central,Paid Ads,0,1017,False,2024-09-01,3,0,1,2,2,5,0.2762448620307894,0.6116610832988294,Others
CUST-021725,32,3,136.82,2,0.0,0.0,45.60666666666666,0.0,3.8876804238639324,2023-07-05,Central,Paid Ads,0,424,True,2024-09-01,3,0,3,3,2,8,0.276241033567788,0.6116234426167803,Loyal
CUST-033725,63,2,193.82,2,0.0,1.0,96.91,1.0,5.0,2023-08-09,East,Direct,0,389,False,2024-09-01,0,1,2,2,2,6,0.27623558742625554,0.6115858019347311,Others
CUST-025208,91,3,293.12,3,0.0,0.33333333333333337,97.70666666666666,0.0,3.8876804238639324,2023-07-17,West,Organic Search,1,412,False,2024-09-01,2,4,1,3,2,6,0.27620296685721507,0.6115481612526819,Others
CUST-026055,33,3,240.66,3,0.0,0.33333333333333337,80.22,0.0,3.8876804238639324,2023-12-31,East,Organic Search,1,245,False,2024-09-01,2,1,3,3,2,8,0.27618907432243434,0.6115105205706327,Loyal
CUST-016543,15,3,146.65,2,0.0,0.33333333333333337,48.88333333333333,0.0,3.8876804238639324,2023-11-29,Central,Email Campaign,0,277,False,2024-09-01,1,0,4,3,2,9,0.2761870383211178,0.6114728798885836,Loyal
CUST-008068,50,3,1113.35,3,0.0,0.33333333333333337,371.1166666666666,0.0,3.8876804238639324,2023-12-04,North,Paid Ads,1,272,False,2024-09-01,3,2,2,2,4,8,0.2761669925212718,0.6114352392065344,Loyal
CUST-022349,30,3,320.2,2,0.3333333333333333,0.0,106.73333333333333,1.0,2.0,2020-06-30,Central,Referral,0,1524,False,2024-09-01,4,0,3,3,2,8,0.27616338484443614,0.6113975985244853,Loyal
CUST-000156,146,3,337.87,3,0.0,0.0,112.62333333333333,0.0,3.8876804238639324,2023-09-15,West,Email Campaign,1,352,False,2024-09-01,1,4,1,2,2,5,0.27611109279065577,0.6113599578424361,Others
CUST-009368,17,1,81.88,1,0.0,0.0,81.88,0.0,3.8876804238639324,2024-06-27,Central,Organic Search,1,66,False,2024-09-01,2,0,4,1,1,6,0.2760826875886336,0.611322317160387,New
CUST-032570,29,3,245.8,3,0.0,0.0,81.93333333333334,0.0,3.8876804238639324,2023-07-31,North,Direct,1,398,False,2024-09-01,0,2,3,3,2,8,0.2760737791774502,0.6112846764783378,Loyal
CUST-025720,57,3,508.58,2,0.0,0.0,169.52666666666667,0.0,3.8876804238639324,2021-05-29,North,Referral,1,1191,False,2024-09-01,4,2,2,3,3,8,0.2760725174371986,0.6112470357962886,Loyal
CUST-016559,48,3,240.12,3,0.0,0.33333333333333337,80.04,0.0,3.8876804238639324,2023-05-09,Central,Paid Ads,1,481,True,2024-09-01,3,0,2,3,2,7,0.27606355666992843,0.6112093951142394,Others
CUST-011135,74,3,1498.06,2,0.0,0.0,499.3533333333333,0.0,3.8876804238639324,2022-11-20,North,Referral,1,651,True,2024-09-01,4,2,2,3,4,9,0.2760548997231193,0.6111717544321903,Loyal
CUST-015706,40,3,237.48000000000002,2,0.0,0.0,79.16000000000001,0.0,3.8876804238639324,2023-10-10,Central,Referral,1,327,False,2024-09-01,4,0,3,3,2,8,0.2760528737570078,0.6111341137501412,Loyal
CUST-002425,52,3,485.76,2,0.0,0.0,161.92,1.0,4.0,2022-06-02,North,Email Campaign,1,822,False,2024-09-01,1,2,2,2,3,7,0.276042059894779,0.611096473068092,Others
CUST-030187,3,2,119.87,2,0.5,0.0,59.935,1.0,3.0,2024-05-04,South,Organic Search,1,120,False,2024-09-01,2,3,5,2,1,8,0.27604114632080107,0.6110588323860429,New
CUST-001436,51,3,145.26999999999998,2,0.0,0.33333333333333337,48.423333333333325,0.0,3.8876804238639324,2021-11-07,West,Organic Search,0,1029,False,2024-09-01,2,4,2,2,2,6,0.2760313353820473,0.6110211917039937,Others
CUST-014737,11,3,201.55,3,0.0,0.0,67.18333333333334,0.0,3.8876804238639324,2022-11-30,North,Organic Search,0,641,True,2024-09-01,2,2,4,3,2,9,0.2760300961563848,0.6109835510219446,Loyal
CUST-020411,36,3,272.94,3,0.0,0.0,90.98,0.0,3.8876804238639324,2024-02-12,Central,Organic Search,0,202,False,2024-09-01,2,0,3,3,2,8,0.27602653340251465,0.6109459103398953,Loyal
CUST-025584,56,3,1671.87,2,0.0,0.0,557.29,0.0,3.8876804238639324,2022-06-01,Central,Direct,1,823,False,2024-09-01,0,0,2,3,4,9,0.2760077092598853,0.6109082696578462,Loyal
CUST-032678,89,3,1116.87,2,0.0,0.0,372.28999999999996,0.0,3.8876804238639324,2022-02-09,Central,Referral,0,935,True,2024-09-01,4,0,1,3,4,8,0.27597964687034854,0.610870628975797,Loyal
CUST-012259,76,3,162.51,3,0.0,0.0,54.169999999999995,1.0,5.0,2021-03-11,North,Social Media,1,1270,False,2024-09-01,5,2,1,3,2,6,0.27595532573645326,0.6108329882937479,Others
CUST-035762,40,3,160.07,3,0.0,0.0,53.35666666666666,0.0,3.8876804238639324,2023-12-14,East,Organic Search,1,262,False,2024-09-01,2,1,3,3,2,8,0.27594841848945023,0.6107953476116987,Loyal
CUST-012044,10,3,127.92000000000002,3,0.0,0.0,42.64000000000001,0.0,3.8876804238639324,2021-12-10,Central,Organic Search,1,996,True,2024-09-01,2,0,4,3,1,8,0.2759226668337254,0.6107577069296496,Loyal
CUST-003766,13,4,333.29,4,0.25,0.0,83.3225,1.0,5.0,2021-08-26,South,Referral,1,1102,False,2024-09-01,4,3,4,3,2,9,0.2759139889740757,0.6107200662476004,Loyal
CUST-002413,27,3,197.14000000000001,2,0.0,0.0,65.71333333333334,0.0,3.8876804238639324,2024-03-07,North,Organic Search,0,178,False,2024-09-01,2,2,3,2,2,7,0.2758712097150522,0.6106824255655513,Others
CUST-006535,56,3,173.21,3,0.0,0.0,57.73666666666667,0.0,3.8876804238639324,2024-02-11,North,Email Campaign,0,203,False,2024-09-01,1,2,2,2,2,6,0.2758560997837734,0.610644784883502,Others
CUST-026140,81,3,78.21000000000001,2,0.0,0.0,26.070000000000004,1.0,3.0,2020-11-11,West,Referral,1,1390,True,2024-09-01,4,4,1,3,1,5,0.27585070458804,0.6106071442014529,Others
CUST-033580,26,3,227.17,2,0.0,0.33333333333333337,75.72333333333333,0.0,3.8876804238639324,2020-10-06,West,Organic Search,1,1426,False,2024-09-01,2,4,3,3,2,8,0.2758501001640675,0.6105695035194038,Loyal
CUST-030037,58,1,102.11,1,0.0,0.0,102.11,0.0,3.8876804238639324,2024-06-23,Central,Direct,1,70,False,2024-09-01,0,0,2,1,1,4,0.2758493640964325,0.6105318628373546,New
CUST-007095,51,3,446.40000000000003,3,0.0,0.0,148.8,0.0,3.8876804238639324,2024-03-15,North,Organic Search,1,170,False,2024-09-01,2,2,2,2,3,7,0.27584717685857657,0.6104942221553055,Others
CUST-031492,97,3,1721.91,2,0.0,0.0,573.97,0.0,3.8876804238639324,2021-06-17,East,Organic Search,0,1172,False,2024-09-01,2,1,1,3,4,8,0.27584536850789765,0.6104565814732563,Loyal
CUST-005717,23,1,98.94,1,0.0,0.0,98.94,0.0,3.8876804238639324,2024-07-14,South,Social Media,1,49,False,2024-09-01,5,3,3,1,1,5,0.27582208361810157,0.6104189407912072,New
CUST-025521,27,3,549.72,3,0.0,0.0,183.24,1.0,2.0,2024-01-11,Central,Organic Search,1,234,False,2024-09-01,2,0,3,3,3,9,0.2758070694577468,0.610381300109158,Loyal
CUST-025618,56,3,258.47,3,0.0,0.0,86.15666666666668,1.0,4.0,2024-01-31,East,Social Media,1,214,False,2024-09-01,5,1,2,3,2,7,0.2758035975662229,0.6103436594271088,Others
CUST-024238,131,3,507.44000000000005,2,0.0,0.0,169.14666666666668,0.0,3.8876804238639324,2022-12-29,Central,Referral,1,612,False,2024-09-01,4,0,1,3,3,7,0.27579807149639235,0.6103060187450596,Others
CUST-008595,29,3,1464.45,3,0.3333333333333333,0.0,488.15000000000003,1.0,5.0,2021-10-18,Central,Organic Search,1,1049,False,2024-09-01,2,0,3,2,4,9,0.27573540285622317,0.6102683780630105,Loyal
CUST-018438,54,3,472.21,3,0.0,0.0,157.40333333333334,0.0,3.8876804238639324,2020-07-15,Central,Referral,0,1509,False,2024-09-01,4,0,2,3,3,8,0.27573353542072204,0.6102307373809613,Loyal
CUST-010017,60,3,525.66,3,0.0,0.0,175.22,0.0,3.8876804238639324,2021-01-11,North,Social Media,1,1329,False,2024-09-01,5,2,2,3,3,8,0.27572876244648886,0.6101930966989122,Loyal
CUST-021778,50,3,607.82,3,0.3333333333333333,0.0,202.60666666666668,1.0,4.0,2021-12-11,Central,Email Campaign,1,995,False,2024-09-01,1,0,2,3,3,8,0.27572686759992365,0.610155456016863,Loyal
CUST-013171,60,3,587.68,3,0.0,0.0,195.89333333333332,1.0,4.0,2023-09-16,East,Social Media,1,351,False,2024-09-01,5,1,2,3,3,8,0.27571965761090145,0.6101178153348139,Loyal
CUST-017816,41,3,878.2700000000001,3,0.0,0.0,292.7566666666667,0.0,3.8876804238639324,2022-09-11,West,Social Media,0,721,True,2024-09-01,5,4,3,3,3,9,0.2756862840268072,0.6100801746527648,Loyal
CUST-013485,8,3,1124.86,2,0.0,0.0,374.9533333333333,0.0,3.8876804238639324,2022-09-15,West,Paid Ads,0,717,False,2024-09-01,3,4,5,3,4,12,0.27567769196640163,0.6100425339707155,Loyal
CUST-032572,73,3,70.4,3,0.0,0.0,23.46666666666667,0.0,3.8876804238639324,2022-07-29,North,Referral,1,765,False,2024-09-01,4,2,2,3,1,6,0.27566539262248424,0.6100048932886664,Others
CUST-035673,84,3,452.63,3,0.0,0.0,150.87666666666667,0.0,3.8876804238639324,2023-01-28,Central,Social Media,1,582,False,2024-09-01,5,0,1,3,3,7,0.27566277487159213,0.6099672526066172,Others
CUST-006592,36,3,342.77000000000004,3,0.0,0.0,114.25666666666667,0.0,3.8876804238639324,2021-12-28,North,Direct,1,978,False,2024-09-01,0,2,3,2,2,7,0.2756514174711987,0.6099296119245681,Others
CUST-019774,41,3,1251.83,3,0.0,0.0,417.27666666666664,0.0,3.8876804238639324,2024-02-27,Central,Social Media,1,187,False,2024-09-01,5,0,3,3,4,10,0.2756478743429181,0.6098919712425189,Loyal
CUST-032314,56,3,108.77,3,0.0,0.0,36.25666666666667,0.0,3.8876804238639324,2022-06-21,East,Social Media,0,803,False,2024-09-01,5,1,2,3,1,6,0.27563981359986517,0.6098543305604698,Others
CUST-007470,37,1,111.6,1,0.0,0.0,111.6,0.0,3.8876804238639324,2024-07-20,West,Paid Ads,1,43,True,2024-09-01,3,4,3,1,1,5,0.27563175074341373,0.6098166898784206,New
CUST-033492,27,3,216.03,3,0.0,0.0,72.01,0.0,3.8876804238639324,2023-05-13,Central,Direct,1,477,False,2024-09-01,0,0,3,3,2,8,0.2756157027841602,0.6097790491963715,Loyal
CUST-031394,12,3,217.60999999999999,2,0.0,0.0,72.53666666666666,0.0,3.8876804238639324,2020-06-24,North,Paid Ads,1,1530,True,2024-09-01,3,2,4,3,2,9,0.275611528895404,0.6097414085143222,Loyal
CUST-013302,33,3,218.8,3,0.0,0.0,72.93333333333334,0.0,3.8876804238639324,2022-11-25,Central,Social Media,1,646,False,2024-09-01,5,0,3,3,2,8,0.27559819456062506,0.6097037678322731,Loyal
CUST-002516,34,1,319.15,1,0.0,0.0,319.15,0.0,3.8876804238639324,2024-07-04,North,Organic Search,1,59,True,2024-09-01,2,2,3,1,2,6,0.27559009126229994,0.609666127150224,New
CUST-035405,17,3,396.01,3,0.0,0.0,132.00333333333333,0.0,3.8876804238639324,2023-02-22,Central,Organic Search,1,557,False,2024-09-01,2,0,4,3,3,10,0.2755721882003405,0.6096284864681748,Loyal
CUST-001939,53,3,206.84000000000003,2,0.0,0.0,68.94666666666667,0.0,3.8876804238639324,2023-08-27,Central,Social Media,1,371,True,2024-09-01,5,0,2,2,2,6,0.2755578541875539,0.6095908457861257,Others
CUST-020924,153,3,306.25,3,0.0,0.0,102.08333333333333,1.0,5.0,2024-02-19,Central,Direct,0,195,False,2024-09-01,0,0,1,3,2,6,0.27555284511200406,0.6095532051040765,Others
CUST-028371,34,3,1519.98,3,0.0,0.0,506.66,0.0,3.8876804238639324,2024-02-08,Central,Organic Search,1,206,False,2024-09-01,2,0,3,3,4,10,0.27555113948562915,0.6095155644220274,Loyal
CUST-024113,11,3,147.94,3,0.0,0.33333333333333337,49.31333333333333,1.0,3.8876804238639324,2022-03-31,North,Social Media,0,885,False,2024-09-01,5,2,4,3,2,9,0.27552397976179527,0.6094779237399782,Loyal
CUST-018925,2,3,266.74,3,0.0,0.0,88.91333333333334,0.0,3.8876804238639324,2024-01-22,North,Email Campaign,1,223,False,2024-09-01,1,2,5,3,2,10,0.2755029308733487,0.609440283057929,Loyal
CUST-021396,25,3,237.82,2,0.0,0.0,79.27333333333333,0.0,3.8876804238639324,2023-04-21,North,Organic Search,0,499,False,2024-09-01,2,2,3,3,2,8,0.2754972089146162,0.6094026423758798,Loyal
CUST-026743,44,3,1400.1399999999999,3,0.0,0.0,466.7133333333333,0.0,3.8876804238639324,2022-02-03,Central,Paid Ads,1,941,False,2024-09-01,3,0,3,3,4,10,0.2754876502628708,0.6093650016938307,Loyal
CUST-019219,74,3,216.56,3,0.0,0.33333333333333337,72.18666666666667,0.0,3.8876804238639324,2021-12-03,Central,Social Media,1,1003,False,2024-09-01,5,0,2,3,2,7,0.2754647437815034,0.6093273610117815,Others
CUST-010444,0,3,906.39,3,0.0,0.33333333333333337,302.13,1.0,5.0,2021-07-10,North,Paid Ads,1,1149,True,2024-09-01,3,2,5,3,4,12,0.2754362400420014,0.6092897203297324,Loyal
CUST-023423,20,3,337.51,3,0.0,0.0,112.50333333333333,0.0,3.8876804238639324,2022-08-06,North,Organic Search,0,757,False,2024-09-01,2,2,4,3,2,9,0.275401759963261,0.6092520796476832,Loyal
CUST-034207,39,1,361.82,1,0.0,0.0,361.82,0.0,3.8876804238639324,2024-06-17,West,Paid Ads,0,76,False,2024-09-01,3,4,3,1,2,6,0.27540153536749123,0.6092144389656341,New
CUST-000434,100,3,1567.8200000000002,3,0.0,0.0,522.6066666666667,1.0,3.0,2023-09-10,Central,Social Media,1,357,False,2024-09-01,5,0,1,2,4,7,0.2753935344329847,0.609176798283585,Others
CUST-031660,5,3,1434.16,3,0.0,0.0,478.05333333333334,0.0,3.8876804238639324,2022-08-10,Central,Social Media,1,753,True,2024-09-01,5,0,5,3,4,12,0.2753933463021646,0.6091391576015357,Loyal
CUST-032072,104,3,343.93,3,0.0,0.33333333333333337,114.64333333333333,0.0,3.8876804238639324,2023-12-29,East,Organic Search,0,247,False,2024-09-01,2,1,1,3,2,6,0.2753608038530518,0.6091015169194866,Others
CUST-030166,56,3,1436.5600000000002,3,0.0,0.0,478.8533333333334,0.0,3.8876804238639324,2022-06-16,North,Paid Ads,0,808,False,2024-09-01,3,2,2,3,4,9,0.27535847433221966,0.6090638762374374,Loyal
CUST-019571,40,3,236.06,3,0.0,0.0,78.68666666666667,0.0,3.8876804238639324,2023-05-14,Central,Paid Ads,1,476,False,2024-09-01,3,0,3,3,2,8,0.2753505460882574,0.6090262355553883,Loyal
CUST-003013,38,3,304.55,3,0.0,0.0,101.51666666666667,0.0,3.8876804238639324,2021-10-27,Central,Organic Search,0,1040,False,2024-09-01,2,0,3,2,2,7,0.27534079624395297,0.6089885948733391,Others
CUST-016392,70,2,1138.02,2,0.0,0.5,569.01,0.0,3.8876804238639324,2024-05-21,West,Paid Ads,1,103,True,2024-09-01,3,4,2,2,4,8,0.2753354951789734,0.60895095419129,New
CUST-022795,3,3,162.74,3,0.0,0.0,54.24666666666667,0.0,3.8876804238639324,2021-02-19,Central,Paid Ads,1,1290,True,2024-09-01,3,0,5,3,2,10,0.2753091940352366,0.6089133135092408,Loyal
CUST-035704,4,3,436.90000000000003,3,0.0,0.33333333333333337,145.63333333333335,0.0,3.8876804238639324,2023-11-08,North,Paid Ads,1,298,True,2024-09-01,3,2,5,3,3,11,0.27530083050608434,0.6088756728271917,Loyal
CUST-033501,24,3,486.7,3,0.0,0.33333333333333337,162.23333333333332,0.0,3.8876804238639324,2023-07-27,Central,Paid Ads,1,402,False,2024-09-01,3,0,3,3,3,9,0.27527296597367334,0.6088380321451424,Loyal
CUST-013700,117,3,447.12,2,0.0,0.0,149.04,0.0,3.8876804238639324,2023-05-17,Central,Paid Ads,1,473,False,2024-09-01,3,0,1,3,3,7,0.2752645391794236,0.6088003914630933,Others
CUST-001644,55,3,289.19,3,0.0,0.0,96.39666666666666,0.0,3.8876804238639324,2023-04-24,North,Email Campaign,1,496,True,2024-09-01,1,2,2,2,2,6,0.2752643166298263,0.6087627507810441,Others
CUST-033416,20,3,307.16,3,0.0,0.33333333333333337,102.38666666666667,0.0,3.8876804238639324,2020-11-25,Central,Organic Search,1,1376,False,2024-09-01,2,0,4,3,2,9,0.27522911041274345,0.608725110098995,Loyal
CUST-033289,45,3,861.8199999999999,3,0.3333333333333333,0.0,287.2733333333333,1.0,4.0,2023-01-03,West,Organic Search,0,607,False,2024-09-01,2,4,2,3,3,8,0.2752197797979199,0.6086874694169458,Loyal
CUST-034830,39,3,164.83,3,0.0,0.0,54.943333333333335,0.0,3.8876804238639324,2021-02-02,Central,Organic Search,1,1307,True,2024-09-01,2,0,3,3,2,8,0.2751829693598179,0.6086498287348967,Loyal
CUST-030107,98,3,260.98,2,0.0,0.33333333333333337,86.99333333333334,0.0,3.8876804238639324,2024-02-04,East,Email Campaign,0,210,True,2024-09-01,1,1,1,3,2,6,0.2751365225518962,0.6086121880528476,Others
CUST-007899,20,3,188.18,3,0.0,0.0,62.72666666666667,0.0,3.8876804238639324,2023-07-09,North,Referral,0,420,False,2024-09-01,4,2,4,2,2,8,0.27512222298268413,0.6085745473707984,Loyal
CUST-030651,6,3,1211.85,2,0.0,0.0,403.95,0.0,3.8876804238639324,2021-02-04,Central,Social Media,0,1305,True,2024-09-01,5,0,5,3,4,12,0.27508565501043075,0.6085369066887492,Loyal
CUST-026289,55,3,300.41,3,0.0,0.0,100.13666666666667,0.0,3.8876804238639324,2023-12-17,Central,Paid Ads,0,259,False,2024-09-01,3,0,2,3,2,7,0.2750447788414535,0.6084992660067,Others
CUST-024980,37,3,1269.56,2,0.0,0.0,423.18666666666667,0.0,3.8876804238639324,2024-01-20,Central,Organic Search,1,225,False,2024-09-01,2,0,3,3,4,10,0.2750441863941257,0.6084616253246509,Loyal
CUST-018345,51,3,307.61,2,0.0,0.0,102.53666666666668,0.0,3.8876804238639324,2023-11-05,East,Referral,1,301,False,2024-09-01,4,1,2,3,2,7,0.2750232493986826,0.6084239846426017,Others
CUST-032591,48,3,250.12,3,0.0,0.33333333333333337,83.37333333333333,0.0,3.8876804238639324,2022-07-14,South,Paid Ads,1,780,True,2024-09-01,3,3,2,3,2,7,0.2749876582078553,0.6083863439605526,Others
CUST-035595,44,3,1202.1499999999999,3,0.0,0.33333333333333337,400.71666666666664,0.0,3.8876804238639324,2024-01-24,West,Referral,1,221,False,2024-09-01,4,4,3,3,4,10,0.27498287220527656,0.6083487032785034,Loyal
CUST-010232,54,3,107.7,3,0.0,0.0,35.9,0.0,3.8876804238639324,2022-02-03,Central,Organic Search,0,941,False,2024-09-01,2,0,2,3,1,6,0.2749751886777605,0.6083110625964543,Others
CUST-010680,4,2,697.67,2,0.0,0.0,348.835,0.0,3.8876804238639324,2024-04-17,South,Direct,1,137,True,2024-09-01,0,3,5,2,3,10,0.27491290974944865,0.6082734219144051,Loyal
CUST-009557,17,1,102.11,1,0.0,0.0,102.11,0.0,3.8876804238639324,2024-07-10,Central,Social Media,1,53,False,2024-09-01,5,0,4,1,1,6,0.2748966097421513,0.6082357812323559,New
CUST-015987,120,3,1490.3799999999999,3,0.0,0.0,496.7933333333333,0.0,3.8876804238639324,2024-01-18,West,Paid Ads,1,227,False,2024-09-01,3,4,1,3,4,8,0.27486646070557746,0.6081981405503067,Loyal
CUST-015893,2,3,84.97,2,0.0,0.0,28.323333333333334,0.0,3.8876804238639324,2021-07-22,Central,Referral,0,1137,False,2024-09-01,4,0,5,3,1,9,0.2748642043093601,0.6081604998682576,Loyal
CUST-012689,55,3,305.77000000000004,2,0.0,0.0,101.92333333333335,0.0,3.8876804238639324,2020-10-30,West,Organic Search,1,1402,False,2024-09-01,2,4,2,3,2,7,0.27486366506762566,0.6081228591862085,Others
CUST-001206,15,3,169.78,2,0.0,0.0,56.593333333333334,0.0,3.8876804238639324,2021-04-26,East,Paid Ads,1,1224,False,2024-09-01,3,1,4,2,2,8,0.27486335074706575,0.6080852185041593,Loyal
CUST-014488,8,3,1495.4599999999998,3,0.0,0.0,498.4866666666666,0.0,3.8876804238639324,2022-05-17,Central,Email Campaign,0,838,False,2024-09-01,1,0,5,3,4,12,0.27485096111935625,0.6080475778221102,Loyal
CUST-028923,13,3,1721.4,3,0.0,0.0,573.8000000000001,0.0,3.8876804238639324,2022-08-31,Central,Paid Ads,1,732,False,2024-09-01,3,0,4,3,4,11,0.27485061424830654,0.608009937140061,Loyal
CUST-012688,15,2,374.44,2,0.5,0.0,187.22,1.0,3.0,2024-05-23,Central,Email Campaign,1,101,True,2024-09-01,1,0,4,2,2,8,0.2748404428670383,0.6079722964580119,New
CUST-023970,56,3,302.09000000000003,3,0.0,0.33333333333333337,100.69666666666667,0.0,3.8876804238639324,2022-08-29,West,Organic Search,0,734,False,2024-09-01,2,4,2,3,2,7,0.27481719508129965,0.6079346557759626,Others
CUST-023261,71,3,159.44,3,0.0,0.0,53.14666666666667,0.0,3.8876804238639324,2021-12-25,North,Referral,0,981,False,2024-09-01,4,2,2,3,2,7,0.2748087158202221,0.6078970150939135,Others
CUST-024269,137,3,863.36,3,0.0,0.0,287.7866666666667,0.0,3.8876804238639324,2021-09-22,East,Organic Search,1,1075,False,2024-09-01,2,1,1,3,3,7,0.2747950060655125,0.6078593744118643,Others
CUST-004765,162,3,538.51,3,0.0,0.0,179.50333333333333,0.0,3.8876804238639324,2023-02-04,East,Referral,0,575,True,2024-09-01,4,1,1,2,3,6,0.27479371353359555,0.6078217337298152,Others
CUST-032137,47,1,78.38,1,0.0,0.0,78.38,0.0,3.8876804238639324,2024-07-07,Central,Social Media,1,56,False,2024-09-01,5,0,2,1,1,4,0.27477029514118606,0.607784093047766,New
CUST-020670,39,3,137.31,2,0.0,0.0,45.77,0.0,3.8876804238639324,2021-10-18,Central,Referral,0,1049,False,2024-09-01,4,0,3,3,2,8,0.2747587689559572,0.6077464523657169,Loyal
CUST-024397,21,3,128.26,3,0.0,0.0,42.75333333333333,0.0,3.8876804238639324,2024-01-08,North,Paid Ads,0,237,False,2024-09-01,3,2,4,3,1,8,0.27475841235898923,0.6077088116836677,Loyal
CUST-003243,2,3,173.62,3,0.0,0.0,57.873333333333335,0.0,3.8876804238639324,2022-05-30,East,Social Media,1,825,False,2024-09-01,5,1,5,2,2,9,0.27475736793379724,0.6076711710016186,Loyal
CUST-010637,2,3,321.81,3,0.0,0.0,107.27,0.0,3.8876804238639324,2023-09-08,North,Social Media,0,359,False,2024-09-01,5,2,5,3,2,10,0.27475621668945027,0.6076335303195693,Loyal
CUST-004966,43,3,342.43,3,0.0,0.33333333333333337,114.14333333333333,0.0,3.8876804238639324,2023-05-21,East,Referral,1,469,False,2024-09-01,4,1,3,2,2,7,0.27475618970895277,0.6075958896375202,Others
CUST-026735,47,3,144.02,3,0.0,0.0,48.00666666666667,0.0,3.8876804238639324,2022-12-23,Central,Social Media,0,618,False,2024-09-01,5,0,2,3,2,7,0.2747298727613369,0.6075582489554711,Others
CUST-023415,79,3,355.33,2,0.0,0.33333333333333337,118.44333333333333,1.0,2.0,2020-03-10,East,Referral,1,1636,True,2024-09-01,4,1,1,3,2,6,0.2747278962855472,0.6075206082734219,Others
CUST-031944,47,3,440.80999999999995,3,0.0,0.0,146.93666666666664,0.0,3.8876804238639324,2023-06-28,North,Social Media,0,431,False,2024-09-01,5,2,2,3,3,8,0.27471980426876225,0.6074829675913728,Loyal
